,in_reply_to_status_id_str,created_at_ave_after_first_time,created_at_var,is_quote_status,time_zone,time_zone_var,has_extended_profile,default_profile,name_length_ave,created_at_ave_after_first_user,followers_count_ave,followers_count_var,favourites_count_ave,screen_name_length_ave,screen_name_length_var,verified_no,friends_count_ave,friends_count_var,geo_enabled_true,statuses_count_ave,statuses_count_var,tweets_lang_non_English,is_translation_enabled,non_url_no,urls_no,hashtags_no,symbols_no,favorite_count_ave,favorite_count_var,place_non_null,text_length_ave,retweet_count_ave,retweet_count_var,score
bumgarner_madison_series-20141029_202557-20141029_213422,0.007832898172323759,576.7441253263707,171640.644710919,0.0,23.0,13.945882104315931,0.2741514360313316,0.42297650130548303,11.663185378590079,139380036.85639685,7192.699738903394,6032694415.22838,7676.516971279373,10.751958224543081,6.3379530844166965,0.030026109660574413,1916.3668407310704,551991195.9032868,0.5182767624020888,93259.5182767624,30041826792.10345,0.09530026109660575,0.005221932114882507,0.3838120104438642,0.6266318537859008,0.1566579634464752,0.0,0.37467362924281983,20.132465624552626,0.0026109660574412533,127.5443864229765,1705.0522193211489,14589653.851059042,1.8
bumgarner_old_mvp-20141029_224319-20141029_234451,0.015873015873015872,482492.2698412698,72296054630.19705,0.0,5.0,11.283950617283951,0.30158730158730157,0.31746031746031744,11.920634920634921,130260686.47619048,5331.650793650793,282097880.48122954,10371.904761904761,11.444444444444445,6.08818342151676,0.09523809523809523,949.1269841269841,1080617.0314940794,0.5714285714285714,38436.52380952381,4965217790.852608,0.0,0.0,0.42857142857142855,0.047619047619047616,0.2857142857142857,0.0,1.4285714285714286,29.895691609977323,0.047619047619047616,127.23809523809524,217.79365079365078,2446286.608213656,1.8666666666666667
burkina_after_president-20141030_131454-20141030_142800,0.01079136690647482,1699.9664268585132,1019824.3082253621,0.0,24.0,14.816725127092571,0.2961630695443645,0.3441247002398082,12.16906474820144,138689113.0767386,74509.45803357314,673568433639.0372,7626.466426858513,10.562350119904076,6.934361863027561,0.04316546762589928,1554.7757793764988,17793573.394569237,0.5179856115107914,145219.8501199041,82222967427.87082,0.13189448441247004,0.01079136690647482,0.4880095923261391,0.5347721822541966,0.19664268585131894,0.0,0.19904076738609114,3.3440758184819046,0.004796163069544364,126.15347721822542,62.88609112709832,8514.417480404165,1.7666666666666666
bus_kenya_attack-20141122_014743-20141122_031202,0.0058309037900874635,7658.107871720116,23793808.83384475,0.0,24.0,16.68113891745786,0.1880466472303207,0.36005830903790087,12.588921282798834,134921780.44460642,14042.150145772595,8673860998.31419,10030.616618075801,10.839650145772595,7.496153813462087,0.037900874635568516,2115.7303206997085,36652967.13864335,0.39067055393586003,159776.9752186589,110026840657.56644,0.17201166180758018,0.0014577259475218659,0.45626822157434405,0.7973760932944607,0.37900874635568516,0.0,0.12536443148688048,1.2758289488223442,0.004373177842565598,112.56559766763849,40.862973760932945,11465.170728182984,1.7666666666666666
bush_jeb_run-20141216_104436-20141216_120017,0.027925531914893616,4398.390957446809,6402989.926939506,0.0,21.0,12.868991090248699,0.15691489361702127,0.3976063829787234,12.367021276595745,142337913.39095744,24926.89760638298,65381434153.04138,13965.001329787234,11.11436170212766,7.415112890448171,0.047872340425531915,2628.340425531915,41078128.27772748,0.37101063829787234,119145.5545212766,45599134301.14862,0.0851063829787234,0.003989361702127659,0.3949468085106383,0.6582446808510638,0.19281914893617022,0.0,0.25,3.7433510638297873,0.0026595744680851063,115.60904255319149,51.901595744680854,17258.46638043232,1.7
call_catch_cowboys-20150111_144629-20150111_155923,0.034229828850855744,27305.96454767726,557583208.5623127,0.0,12.0,7.700846180976919,0.44621026894865523,0.4193154034229829,10.811735941320293,145425455.6968215,5064.484107579462,3769254049.2693067,11609.596577017115,10.80562347188264,6.5306774230187585,0.030562347188264057,956.4694376528117,3656887.7698483393,0.6161369193154034,52232.80073349633,21469711002.027527,0.013447432762836185,0.0024449877750611247,0.25183374083129584,0.5256723716381418,0.3202933985330073,0.0,0.2726161369193154,13.401230564140578,0.018337408312958436,131.8606356968215,2100.545232273839,6383212.6758269025,1.6333333333333333
call_catch_refs-20150111_144629-20150111_155923,0.05370843989769821,8260.94884910486,82411241.88740915,0.0,10.0,8.01284863717532,0.5524296675191815,0.48721227621483376,10.31457800511509,151765066.95140666,932.3401534526854,11575060.935446525,10771.60358056266,10.845268542199488,6.258666871619127,0.00639386189258312,638.0959079283888,2979951.183896299,0.6892583120204604,28106.693094629158,3203246657.4710264,0.005115089514066497,0.0038363171355498722,0.19437340153452684,0.023017902813299233,0.04859335038363171,0.0,0.04603580562659847,0.1257579424519724,0.00639386189258312,108.52173913043478,1113.3312020460357,340803.4235532866,1.3666666666666667
call_cowboys_game-20150111_144629-20150111_155923,0.11055900621118013,24589.30807453416,636706534.8914255,0.0,11.0,7.097389761197484,0.37515527950310557,0.43105590062111804,11.40248447204969,122661205.40869565,2392.833540372671,134146686.5387508,7923.0496894409935,10.885714285714286,6.77203194321207,0.02360248447204969,1029.2534161490682,9850293.43143243,0.5937888198757764,50280.14037267081,24819365840.130608,0.012422360248447204,0.002484472049689441,0.2645962732919255,0.11801242236024845,0.1577639751552795,0.0,0.493167701863354,9.33318313336677,0.02732919254658385,117.6472049689441,115.22360248447205,3726179.8779522385,1.5
cam_kam_game-20150110_225406-20150111_000804,0.02132998745294856,3148.435382685069,22151762.20065522,0.0,14.0,9.30568206684729,0.4328732747804266,0.48055207026348806,11.301129234629862,121792461.59974906,4141.101631116688,4962990152.854164,10527.542032622334,10.769134253450439,5.994379802553198,0.006273525721455458,1723.4378920953575,819961745.1118891,0.5972396486825596,22964.746549560852,3647041095.1327515,0.005018820577164366,0.005018820577164366,0.17691342534504392,0.2095357590966123,0.03638644918444166,0.0,0.12296110414052698,2.546988471510952,0.0037641154328732747,128.16436637390214,1814.444165621079,1074441.6822652072,1.9333333333333333
cam_newton_city-20141210_123826-20141210_134728,0.05185185185185185,316182.63703703706,6668273307.771942,0.0,6.0,4.610480109739368,0.562962962962963,0.17777777777777778,12.377777777777778,106054726.28148147,7484.3481481481485,1331820343.2195332,17766.422222222223,11.577777777777778,6.895802469135816,0.0962962962962963,1226.5037037037036,2292114.6648010975,0.7851851851851852,67903.57777777778,5703073765.073581,0.007407407407407408,0.014814814814814815,0.3333333333333333,0.3111111111111111,0.17037037037037037,0.0,0.23703703703703705,1.188257887517147,0.014814814814814815,122.96296296296296,504.02222222222224,4444446.984691357,1.7666666666666666
cambridge_united_cup-20150123_160429-20150123_171441,0.008620689655172414,12240.894827586208,60932960.701007724,0.0,24.0,21.1485813020214,0.253448275862069,0.3603448275862069,11.489655172413793,143195985.1862069,10712.270689655172,8553575160.876727,4174.463793103449,10.703448275862069,6.48791914387634,0.01206896551724138,966.5155172413793,5624581.015276456,0.4827586206896552,84435.4051724138,33858326486.623768,0.22413793103448276,0.005172413793103448,0.3482758620689655,0.4862068965517241,0.15172413793103448,0.0,0.15172413793103448,3.2149108204518457,0.01206896551724138,120.28965517241379,58.31896551724138,12111.586192033295,1.7666666666666666
canada_game_gold-20150105_211143-20150105_233051,0.034653465346534656,15945.346534653465,82239089.31060684,0.0,11.0,8.227594108420742,0.26485148514851486,0.34405940594059403,11.324257425742575,135400093.4529703,12065.126237623763,9309139289.224163,9156.131188118812,10.841584158415841,6.667973728065874,0.0594059405940594,1999.5767326732673,527133353.93718135,0.5074257425742574,25069.20297029703,2450333205.7459316,0.0297029702970297,0.0024752475247524753,0.35148514851485146,0.29207920792079206,0.4430693069306931,0.0,1.188118811881188,173.23688854033915,0.0024752475247524753,131.22772277227722,114.88861386138613,19730.460365405354,1.9
canada_game_team-20150105_211143-20150105_233051,0.02763157894736842,21968.227631578946,666495397.3705523,0.0,15.0,8.3105397333795,0.3118421052631579,0.3973684210526316,11.451315789473684,154908777.0473684,4041.084210526316,1191483138.4560666,10180.993421052632,11.034210526315789,6.093566481994472,0.04078947368421053,900.4355263157895,2372268.569527355,0.5276315789473685,19103.821052631578,1710878010.978504,0.04868421052631579,0.009210526315789473,0.3118421052631579,0.1513157894736842,0.48289473684210527,0.0,0.7105263157894737,47.68725761772853,0.014473684210526316,119.4,165.98815789473684,76942.37485976456,1.9
cardale_jones_winston-20150112_223014-20150112_234607,0.03735144312393888,38158.896434634975,665251861.1047239,0.0,15.0,7.207214322569115,0.4431239388794567,0.47877758913412566,11.227504244482173,148120653.0220713,5002.901528013583,731067735.4368227,11599.599320882853,11.157894736842104,6.394424090787254,0.03735144312393888,1545.7453310696096,36135116.37656988,0.5840407470288624,70171.11884550085,60667783529.93495,0.02037351443123939,0.0050933786078098476,0.31069609507640067,0.6230899830220713,0.0865874363327674,0.0,0.4567062818336163,15.908567080113341,0.011884550084889643,112.14601018675721,230.2427843803056,220075.28400990422,1.5333333333333334
carlisle_clarke_thoughts-20141222_172214-20141222_182413,0.009584664536741214,6051.479233226837,36106901.80867417,0.0,19.0,6.318706044769264,0.37859424920127793,0.46006389776357826,10.980830670926517,144421473.985623,3827.845047923323,641477194.3194402,7784.88178913738,10.985623003194888,6.506183078320689,0.019169329073482427,1390.7971246006389,18008957.746381503,0.6309904153354633,24916.55271565495,4124646000.244026,0.07667731629392971,0.001597444089456869,0.2539936102236422,0.01757188498402556,0.13578274760383385,0.0,0.5047923322683706,37.9177086629444,0.009584664536741214,118.73003194888179,330.52076677316296,156539.9524441405,1.7333333333333334
carlyle_randy_leafs-20150106_091105-20150106_100854,0.05272407732864675,11407.868189806679,64895941.105648905,0.0,17.0,9.773372951034869,0.20738137082601055,0.37961335676625657,12.739894551845342,149593559.6502636,14665.390158172231,7831017554.684332,7637.260105448155,11.114235500878735,6.786598756490108,0.07381370826010544,1318.622144112478,9646252.003094872,0.4024604569420035,81070.37082601055,31129274738.437176,0.04745166959578207,0.014059753954305799,0.45518453427065025,0.8224956063268892,0.351493848857645,0.0,0.5659050966608085,17.75005019134485,0.022847100175746926,112.6274165202109,105.40597539543057,246615.4889625371,1.8333333333333333
carter_finals_vince-20141216_201542-20141216_213344,0.03225806451612903,112277.67741935483,45819736399.7024,0.0,6.0,11.854318418314257,0.4838709677419355,0.5806451612903226,8.064516129032258,121679143.96774194,1503.9354838709678,16286566.899063472,8349.612903225807,11.258064516129032,6.3850156087409005,0.0,856.7741935483871,3556180.819979189,0.6129032258064516,41430.967741935485,10090220280.224766,0.0,0.0,0.22580645161290322,0.03225806451612903,0.7741935483870968,0.0,1.0,21.096774193548388,0.0,102.74193548387096,19.774193548387096,95.59417273673257,0.6666666666666666
catch_beckham_odell-20141123_205333-20141123_215332,0.017711171662125342,761.6675749318802,249570.90311755228,0.0,19.0,13.183996094707066,0.36648501362397823,0.39645776566757496,11.365122615803815,148018551.78746593,3714.065395095368,851658365.1837344,6991.1403269754765,10.873297002724795,6.595662971734882,0.02316076294277929,1136.6471389645776,46745738.98311851,0.5980926430517711,48275.607629427795,15343752876.03133,0.11444141689373297,0.010899182561307902,0.2970027247956403,0.659400544959128,0.37193460490463215,0.0,0.2452316076294278,6.912613502216219,0.006811989100817439,112.40599455040872,10722.531335149864,275137298.54329604,1.8333333333333333
catch_cowboys_game-20150111_144629-20150111_155923,0.06056860321384425,43528.347342398025,605174417.326819,0.0,16.0,9.338044190740451,0.3127317676143387,0.39555006180469715,11.472187886279357,138227422.223733,16319.286773794809,48498203250.36026,8686.368355995055,10.880098887515452,6.607378976624204,0.06056860321384425,1782.3374536464771,58257502.359549016,0.5364647713226205,62720.76637824475,24974920321.336025,0.034610630407911,0.006180469715698393,0.35970333745364647,0.41409147095179233,0.25339925834363414,0.0,0.5574783683559951,17.82395210861736,0.027194066749072928,125.93325092707046,26.854140914709518,3106.2185273522073,1.6
cespedes_porcello_tigers-20141211_093100-20141211_104451,0.028400597907324365,27935.124065769807,593624895.0802728,0.0,18.0,13.964116623208902,0.3602391629297459,0.4110612855007474,11.798206278026905,157892109.50074738,6232.035874439462,4577195495.170611,10449.931240657697,11.209267563527654,7.020482124224401,0.04484304932735426,1260.9895366218236,14469434.817528782,0.4514200298953662,112013.62331838565,47491858601.22433,0.11061285500747384,0.007473841554559043,0.42152466367713004,0.6771300448430493,0.3094170403587444,0.0,0.16591928251121077,2.7303183253232515,0.005979073243647235,119.49177877428998,510.13303437967113,968089.4875335429,1.9666666666666666
charlie_#charliehebdo_hebdo-20150108_084359-20150108_093840,0.007566204287515763,119.22950819672131,4960.0305542348,0.0,20.0,13.14450607379514,0.3064312736443884,0.31904161412358134,12.074401008827238,144260643.6002522,21438.039092055486,34794508630.04261,13032.86633039092,10.64438839848676,6.753742154316853,0.0605296343001261,1925.5586380832283,39965610.392841525,0.562421185372005,52934.70239596469,16835192929.573475,0.5044136191677175,0.01008827238335435,0.424968474148802,0.8814627994955864,0.9810844892812106,0.0,0.39722572509457754,17.346625342490807,0.005044136191677175,130.078184110971,460.718789407314,884658.2273518761,1.7333333333333334
charlie_hebdo_after-20150115_035054-20150115_051309,0.01864406779661017,8122.005084745762,29185038.015228383,0.0,21.0,15.4079151106004,0.19661016949152543,0.3338983050847458,12.44406779661017,141448209.93728814,8738.006779661016,980988396.8982592,14930.996610169492,10.806779661016948,7.325377765010074,0.03898305084745763,3703.0322033898306,150159554.21082732,0.3898305084745763,126876.43389830508,55489405742.9236,0.12203389830508475,0.015254237288135594,0.5067796610169492,0.7389830508474576,0.2677966101694915,0.001694915254237288,0.2033898305084746,2.9450732548118355,0.003389830508474576,126.13050847457627,41.75423728813559,9019.704007469118,1.6333333333333333
charlie_hebdo_cover-20150113_010551-20150113_023159,0.008915304606240713,1472.3982169390788,784967.5383029128,0.0,20.0,17.116737943474586,0.1485884101040119,0.362555720653789,12.673105497771173,147399050.19167906,12241.196136701337,5336410567.839688,10907.118870728083,11.0074294205052,6.5363489641864305,0.03863298662704309,3671.9019316493313,632169127.5475892,0.40713224368499257,127252.22288261515,62678347360.636795,0.1515601783060921,0.01634472511144131,0.4799405646359584,0.75037147102526,0.3521545319465082,0.0014858841010401188,0.21693907875185736,2.1461023692455106,0.008915304606240713,120.76374442793463,386.5898959881129,7895642.488575472,1.9
charlie_hebdo_paris-20150116_054547-20150116_065421,0.004524886877828055,1967.8552036199094,2084730.3319751853,0.0,20.0,18.254785938043856,0.09049773755656108,0.4434389140271493,11.285067873303168,147465237.08597285,7695.190045248869,3416761408.5249696,6885.606334841629,9.751131221719458,6.404127679613424,0.00904977375565611,1749.1719457013576,96748675.16500482,0.17194570135746606,103324.12669683258,29756506217.62196,0.1493212669683258,0.00904977375565611,0.3076923076923077,0.9095022624434389,0.5882352941176471,0.0,0.049773755656108594,0.10159497143793125,0.004524886877828055,118.77375565610859,38.10859728506787,26010.46784463873,1.3666666666666667
chelsea_bradford_city-20150124_102128-20150124_112014,0.013445378151260505,11239.941176470587,73297096.52595156,0.0,22.0,20.53585375326601,0.2689075630252101,0.3798319327731092,11.734453781512604,149190534.82857144,5904.090756302521,2569125341.8875613,6166.467226890756,10.942857142857143,6.773205282112841,0.005042016806722689,1324.9848739495799,21663761.836745992,0.44201680672268906,105622.36134453781,42803575081.894646,0.31596638655462184,0.025210084033613446,0.4117647058823529,0.6436974789915967,0.3663865546218487,0.0,0.14789915966386555,1.410058611679966,0.0016806722689075631,126.62016806722689,133.66218487394957,269998.4421834616,1.8333333333333333
chelsea_city_bradford-20150124_102128-20150124_112014,0.011864406779661017,9481.32033898305,55268653.94992533,0.0,24.0,20.76609828353921,0.2711864406779661,0.3610169491525424,11.694915254237289,148168406.74915254,6262.261016949153,2649451931.93526,6234.269491525423,10.998305084745763,6.676268313702963,0.005084745762711864,1266.6440677966102,19528936.347888533,0.45084745762711864,117307.95423728814,54919402912.87077,0.33220338983050846,0.022033898305084745,0.41694915254237286,0.6474576271186441,0.36271186440677966,0.0,0.1423728813559322,1.2983740304510198,0.0,127.08813559322034,118.55084745762711,234319.227075553,1.8333333333333333
chelsea_costa_diego-20141226_074211-20141226_083417,0.0013966480446927375,2359.391061452514,1618500.5034955218,0.0,19.0,14.57815133344777,0.19553072625698323,0.4511173184357542,12.966480446927374,155582347.22346368,18724.143854748603,30127494661.41925,2550.368715083799,11.730446927374302,5.677341141038028,0.01675977653631285,1116.0516759776535,45020237.44844692,0.33519553072625696,104727.60195530727,59767457374.45189,0.526536312849162,0.01675977653631285,0.25837988826815644,0.7192737430167597,0.24720670391061453,0.0,0.051675977653631286,0.26688266595923965,0.0013966480446927375,125.06843575418995,68.53212290502793,146793.653996052,1.9666666666666666
chelsea_game_goal-20141122_084357-20141122_093958,0.051630434782608696,644509.991847826,12747179681.698364,0.0,19.0,19.799117955458414,0.4048913043478261,0.37771739130434784,11.296195652173912,102999736.4021739,13937.445652173914,17862468067.58944,5829.711956521739,10.741847826086957,5.9904226724952565,0.010869565217391304,2646.4809782608695,216737147.76594254,0.6983695652173914,40534.671195652176,5247855592.731562,0.22010869565217392,0.002717391304347826,0.328804347826087,0.09239130434782608,0.654891304347826,0.0,0.3016304347826087,9.645432124291114,0.010869565217391304,130.08423913043478,78.33695652173913,4922.413634215502,1.3333333333333333
chelsea_goal_qpr-20141101_123203-20141101_133032,0.007267441860465116,10273.690406976744,127132047.46955913,0.0,23.0,22.96170847734417,0.3226744186046512,0.34156976744186046,11.234011627906977,155038566.41424417,9736.88808139535,8881097967.564507,4479.706395348837,10.665697674418604,6.542311722552739,0.01308139534883721,700.4084302325581,5287017.200917304,0.625,74687.01889534884,19882357978.51854,0.30377906976744184,0.014534883720930232,0.38372093023255816,0.690406976744186,0.5,0.0,0.1933139534883721,2.196641343293672,0.007267441860465116,112.2063953488372,114.92296511627907,60696.797844696455,1.7
chelsea_liverpool_goal-20141108_055529-20141108_071133,0.03225806451612903,4557.650124069479,15826480.334162518,0.0,21.0,18.388797822934688,0.4218362282878412,0.3163771712158809,11.390818858560793,147021888.93920594,15904.143920595534,30384711715.04876,8624.94665012407,10.584367245657567,6.602683656693912,0.022332506203473945,1922.5409429280396,23968988.92574303,0.609181141439206,107206.29404466502,29779051549.29691,0.3163771712158809,0.01240694789081886,0.39826302729528534,0.5297766749379652,0.34491315136476425,0.0,0.07444168734491315,0.31703908034653255,0.10173697270471464,109.76178660049628,729.8275434243176,2342675.132789747,1.6666666666666667
chelsea_liverpool_hazard-20150120_130112-20150120_135909,0.0038560411311053984,31142.403598971723,1956407872.2561307,0.0,22.0,20.946409041045193,0.2455012853470437,0.36375321336760924,11.826478149100257,157076212.20694086,15384.911311053984,30893768373.939434,2616.10411311054,11.046272493573264,6.622537519577591,0.012853470437017995,689.219794344473,3863809.0892225797,0.4434447300771208,103236.19794344473,37175087488.64462,0.4383033419023136,0.016709511568123392,0.40616966580976865,0.7005141388174807,0.27892030848329047,0.0,0.10925449871465295,2.1538732231481412,0.002570694087403599,116.36375321336762,126.83804627249357,458392.98148307245,1.8333333333333333
chelsea_man_utd-20141026_122223-20141026_131853,0.007863695937090432,4085.0602883355177,4961680.8351595495,0.0,22.0,26.626505791273665,0.43119266055045874,0.290956749672346,10.205766710353867,161188540.00655308,24572.883355176935,402252781131.6731,7511.955439056356,10.692005242463958,5.911692309277882,0.002621231979030144,650.256880733945,7991419.837026705,0.6946264744429882,41025.73918741808,11054713318.845476,0.3564875491480996,0.01834862385321101,0.3040629095674967,0.6985583224115334,0.2581913499344692,0.0,1.0432503276539973,778.1907899596159,0.003931847968545216,128.82830930537352,828.2437745740498,851214.5251086883,1.7
chelsea_palace_crystal-20141018_103241-20141018_112907,0.004070556309362279,2184.013568521031,1786149.7691510376,0.0,25.0,21.328378000217246,0.3175033921302578,0.37449118046132973,11.423337856173678,163085788.32971507,30938.16146540027,420924962935.3186,4947.818181818182,10.877883310719131,6.478981679735043,0.009497964721845319,717.4369063772049,3771942.9380137674,0.5698778833107191,84093.07055630937,49081375999.50926,0.3894165535956581,0.008141112618724558,0.3202170963364993,0.7299864314789688,0.4830393487109905,0.0,0.5522388059701493,186.7303104558617,0.008141112618724558,118.64314789687924,369.2550881953867,745759.8480914781,1.6
chelsea_stoke_fabregas-20141222_150927-20141222_161743,0.002621231979030144,7233.640891218873,27490469.603675216,0.0,21.0,23.845609908806548,0.34338138925294887,0.32765399737876805,11.82961992136304,144658205.28964612,10996.922673656618,12432516081.654573,4608.474442988205,10.950196592398427,6.333037313907141,0.011795543905635648,604.6422018348624,2009863.9702766726,0.6081258191349934,51704.7116644823,20612600651.97453,0.34469200524246396,0.01310615989515072,0.3315858453473132,0.4744429882044561,0.564875491480996,0.0,0.06946264744429882,0.9322653731133056,0.00655307994757536,124.71559633027523,434.8007863695937,566628.1936035756,1.8333333333333333
chelsea_than_west-20141226_074211-20141226_083417,0.0375,463600.425,8573081212.975647,0.0,22.0,13.470038452148437,0.496875,0.3625,10.625,136420831.3,17230.090625,15793464262.613667,6805.434375,10.69375,6.118710937499998,0.015625,1119.821875,6198297.2838964835,0.69375,59727.890625,15601877793.384912,0.0875,0.009375,0.365625,0.15625,0.20625,0.0,0.475,8.230625,0.015625,124.325,28.65,2009.4150000000002,1.4
chelsea_united_man-20141026_064410-20141026_075114,0.026981450252951095,2004.672849915683,1489344.7698699553,0.0,21.0,13.655404608004003,0.31871838111298484,0.42327150084317033,11.777403035413153,134291161.3372681,18626.129848229342,18117391533.637444,3629.4907251264754,10.801011804384485,6.459560527685284,0.025295109612141653,1031.5682967959528,8364379.0750151435,0.5345699831365935,84345.44519392918,26513936507.7647,0.14502529510961215,0.003372681281618887,0.3676222596964587,0.6677908937605397,0.3440134907251265,0.0,0.3456998313659359,9.022144240421559,0.006745362563237774,120.42833052276559,50.95952782462057,13447.134955594925,1.7
chelsea_united_man-20141026_085134-20141026_094558,0.01,2985.69,3425056.549899999,0.0,19.0,18.376524,0.334,0.344,11.222,109062022.734,5029.402,453236542.340396,3349.448,10.858,6.8618359999999825,0.036,1339.642,42739379.665836,0.598,73263.568,14604740825.47338,0.228,0.014,0.408,0.616,0.234,0.0,0.09,0.7059000000000002,0.01,115.704,55.026,21422.029324,1.8
children_#peshawarattack_pakistan-20141216_153849-20141216_164712,0.014285714285714285,4968.615714285715,11221636.46518163,0.0,21.0,18.29515306122449,0.3457142857142857,0.3557142857142857,11.051428571428572,146274670.35714287,8527.432857142858,5352464320.596922,14124.625714285714,10.585714285714285,6.974081632653068,0.03142857142857143,1311.9928571428572,6498363.695663266,0.5514285714285714,41483.612857142856,8069215161.088692,0.1,0.008571428571428572,0.3271428571428571,0.4714285714285714,0.7957142857142857,0.0,0.6414285714285715,64.10999795918367,0.007142857142857143,135.71571428571428,441.75714285714287,577857.3295918368,1.7333333333333334
children_#peshawarattack_their-20141216_104436-20141216_120017,0.00904977375565611,6181.956259426847,11141624.129308492,0.0,24.0,21.007069993561878,0.4238310708898944,0.3288084464555053,11.158371040723981,154379636.15837103,23426.21568627451,100213954977.9218,11224.214177978884,10.828054298642535,6.184612654668541,0.024132730015082957,786.9140271493212,1747756.0695317457,0.5746606334841629,29885.006033182504,3259433493.939632,0.04675716440422323,0.007541478129713424,0.33031674208144796,0.05429864253393665,0.8657616892911011,0.0,0.9230769230769231,73.05743125652627,0.016591251885369532,135.55203619909503,452.74811463046757,896187.983310925,1.7666666666666666
children_#peshawarattack_world-20141216_131258-20141216_142101,0.0013477088948787063,7164.774932614555,19087251.780881062,0.008086253369272238,22.0,20.533427993839044,0.4865229110512129,0.30997304582210244,10.388140161725067,121336756.3018868,20859.35849056604,109803403555.72865,15488.086253369273,10.597035040431267,6.235193365348977,0.013477088948787063,1083.1765498652292,8938723.703331493,0.6266846361185984,34556.545822102424,3545358183.428494,0.03504043126684636,0.012129380053908356,0.3423180592991914,0.29110512129380056,0.8962264150943396,0.0,0.3584905660377358,12.669328179830138,0.0013477088948787063,133.48652291105122,1210.9582210242588,2300051.584507887,1.7666666666666666
children_pakistan_#peshawarattack-20141217_013906-20141217_031435,0.03787878787878788,6779.231060606061,14745246.114540279,0.0,24.0,17.337981196912306,0.3838383838383838,0.38257575757575757,11.579545454545455,161857429.86489898,32497.633838383837,188878758028.03006,11925.958333333334,10.78661616161616,6.08199259004185,0.036616161616161616,997.2929292929293,3369477.6591419247,0.5921717171717171,38590.52398989899,5570307880.827708,0.08080808080808081,0.011363636363636364,0.3686868686868687,0.6527777777777778,0.9356060606060606,0.0,0.28914141414141414,8.92776087899194,0.015151515151515152,134.49873737373738,153.99242424242425,86170.01761937559,1.6666666666666667
children_school_#peshawarattack-20141216_104436-20141216_120017,0.009852216748768473,4894.251231527093,8194159.817014083,0.0,24.0,20.866737578899972,0.38752052545155996,0.3251231527093596,11.441707717569786,149773784.3366174,24102.834154351396,87346481935.13013,14412.550082101807,10.661740558292282,6.358486954036479,0.041050903119868636,1300.095238095238,12843528.270075846,0.6141215106732348,33880.377668308705,4934967031.239961,0.06732348111658457,0.011494252873563218,0.3694581280788177,0.3793103448275862,0.896551724137931,0.0,0.6075533661740559,52.455181041897546,0.016420361247947456,135.42692939244662,372.11165845648605,408712.3093714695,1.9
children_school_killed-20141216_035652-20141216_052328,0.01856763925729443,608.7281167108754,124311.64358610834,0.0,22.0,18.54350899974671,0.3395225464190981,0.3328912466843501,11.855437665782494,147348476.07824934,105516.29177718832,4130007859497.6978,15062.636604774536,10.644562334217506,6.3643802461144645,0.04774535809018567,1418.7161803713527,21132074.590533953,0.5729442970822282,60248.15782493369,22302362194.605064,0.06631299734748011,0.007957559681697613,0.40848806366047746,0.5212201591511937,0.3116710875331565,0.0,1.306366047745358,468.83584806760035,0.010610079575596816,132.23474801061008,550.7095490716181,769580.0018451548,1.8333333333333333
cia_torture_report-20141211_120453-20141211_132837,0.01278772378516624,5431.987212276214,11676187.902649775,0.0025575447570332483,26.0,20.403029562208513,0.15217391304347827,0.34271099744245526,12.969309462915602,147417450.3094629,6685.080562659847,592839799.8464508,21213.62915601023,10.969309462915602,6.927446837736525,0.0319693094629156,3040.957800511509,77076470.3268637,0.38618925831202044,139845.4693094629,105190591712.17233,0.0959079283887468,0.01278772378516624,0.4475703324808184,0.782608695652174,0.2710997442455243,0.0,0.1815856777493606,2.1255944165723673,0.005115089514066497,122.82480818414322,37.22762148337596,12517.193712756978,1.6
city_aguero_spurs-20141018_083142-20141018_093454,0.009696969696969697,9563.515151515152,46789847.12734619,0.0,21.0,20.762015059687787,0.32242424242424245,0.3842424242424242,11.80121212121212,157575586.36848485,35564.750303030305,408023895385.7826,3927.0957575757575,10.80121212121212,6.12048337924702,0.020606060606060607,716.9927272727273,2697042.0702501372,0.5745454545454546,99841.49212121213,45653572644.10448,0.3284848484848485,0.009696969696969697,0.38303030303030305,0.7878787878787878,0.41454545454545455,0.0,0.5054545454545455,150.47784903581268,0.0012121212121212121,128.30424242424243,177.35757575757575,83330.3630486685,1.8666666666666667
city_bony_breaking-20150106_110659-20150106_120654,0.015873015873015872,12975.36507936508,258851914.7224169,0.0,20.0,12.257704857271957,0.5007215007215007,0.3838383838383838,9.883116883116884,104746459.47330448,2932.157287157287,1118495263.7804556,8550.663780663781,10.54978354978355,6.67176402241337,0.010101010101010102,768.8672438672438,1961778.5595763866,0.7344877344877345,41778.51082251082,4066139436.7549334,0.2972582972582973,0.001443001443001443,0.2453102453102453,0.03607503607503607,0.8253968253968254,0.0,0.30014430014430016,28.386103875281364,0.005772005772005772,132.15440115440114,659.976911976912,595193.24622019,1.4666666666666666
