cowboys_game_romo-20141027_235136-20141028_012731,"{""compound"": -0.0142, ""neg"": 0.1149, ""neu"": 0.7934, ""pos"": 0.0917, ""compound_var"": 0.1995659418026309}"
cowboys_win_redskins-20141027_235136-20141028_012731,"{""compound"": 0.2843, ""neg"": 0.0567, ""neu"": 0.7825, ""pos"": 0.1608, ""compound_var"": 0.23643748197452127}"
ballon_fifa_#ballondor-20141028_032212-20141028_051326,"{""compound"": 0.025, ""neg"": 0.0015, ""neu"": 0.9885, ""pos"": 0.0099, ""compound_var"": 0.016947217979274606}"
howe_watch_gordie-20141028_190105-20141028_200824,"{""compound"": 0.2107, ""neg"": 0.0437, ""neu"": 0.8441, ""pos"": 0.1123, ""compound_var"": 0.1303502429166666}"
rocket_after_live-20141028_190105-20141028_200824,"{""compound"": -0.1728, ""neg"": 0.0654, ""neu"": 0.9279, ""pos"": 0.0067, ""compound_var"": 0.09848043990554844}"
royals_game_#worldseries-20141028_211520-20141028_221949,"{""compound"": 0.3009, ""neg"": 0.02, ""neu"": 0.8512, ""pos"": 0.1288, ""compound_var"": 0.1462446931377237}"
game_royals_win-20141028_232501-20141029_004405,"{""compound"": 0.5627, ""neg"": 0.0337, ""neu"": 0.7248, ""pos"": 0.2415, ""compound_var"": 0.09790179386928011}"
kobe_dwight_soft-20141028_232501-20141029_004405,"{""compound"": 0.0508, ""neg"": 0.0185, ""neu"": 0.9372, ""pos"": 0.0442, ""compound_var"": 0.08840317000000002}"
news_breaking_randle-20141028_232501-20141029_004405,"{""compound"": -0.6928, ""neg"": 0.2364, ""neu"": 0.7554, ""pos"": 0.0082, ""compound_var"": 0.05168296442552972}"
kobe_dwight_nigga-20141029_022108-20141029_040700,"{""compound"": -0.6769, ""neg"": 0.3727, ""neu"": 0.6002, ""pos"": 0.0271, ""compound_var"": 0.06157631506283834}"
lakers_watch_randle-20141029_022108-20141029_040700,"{""compound"": -0.0886, ""neg"": 0.1073, ""neu"": 0.8229, ""pos"": 0.0702, ""compound_var"": 0.14132642581056568}"
president_michael_sata-20141029_022108-20141029_040700,"{""compound"": -0.1991, ""neg"": 0.0929, ""neu"": 0.8945, ""pos"": 0.0126, ""compound_var"": 0.12089461007134406}"
gurley_todd_games-20141029_080253-20141029_090256,"{""compound"": -0.0001, ""neg"": 0.0742, ""neu"": 0.8468, ""pos"": 0.079, ""compound_var"": 0.13281821902438942}"
kobe_dwight_something-20141029_080253-20141029_090256,"{""compound"": 0.1976, ""neg"": 0.0236, ""neu"": 0.8913, ""pos"": 0.0851, ""compound_var"": 0.07430202057239012}"
kobe_dwight_night-20141029_095614-20141029_105156,"{""compound"": -0.3936, ""neg"": 0.1867, ""neu"": 0.8038, ""pos"": 0.0095, ""compound_var"": 0.18267796082040016}"
kobe_bitch_dwight-20141029_114512-20141029_124758,"{""compound"": -0.7474, ""neg"": 0.3794, ""neu"": 0.6015, ""pos"": 0.0192, ""compound_var"": 0.019860913156030002}"
taylor_cat_national-20141029_135509-20141029_150242,"{""compound"": 0.3926, ""neg"": 0.0142, ""neu"": 0.7941, ""pos"": 0.1916, ""compound_var"": 0.08975359598194144}"
royals_giants_#worldseries-20141029_181640-20141029_192203,"{""compound"": 0.461, ""neg"": 0.0293, ""neu"": 0.7715, ""pos"": 0.1993, ""compound_var"": 0.1243038454383707}"
bumgarner_madison_series-20141029_202557-20141029_213422,"{""compound"": 0.2901, ""neg"": 0.0279, ""neu"": 0.8384, ""pos"": 0.1337, ""compound_var"": 0.15643144155352479}"
bumgarner_madison_baseball-20141029_224319-20141029_234451,"{""compound"": 0.2838, ""neg"": 0.0234, ""neu"": 0.8319, ""pos"": 0.1447, ""compound_var"": 0.15839973326651008}"
bumgarner_old_mvp-20141029_224319-20141029_234451,"{""compound"": 0.2552, ""neg"": 0.0464, ""neu"": 0.8057, ""pos"": 0.148, ""compound_var"": 0.1763642060317461}"
giants_series_bumgarner-20141029_224319-20141029_234451,"{""compound"": 0.3728, ""neg"": 0.0272, ""neu"": 0.7948, ""pos"": 0.1779, ""compound_var"": 0.1711723266256142}"
giants_series_win-20141029_224319-20141029_234451,"{""compound"": 0.4083, ""neg"": 0.0689, ""neu"": 0.7086, ""pos"": 0.2224, ""compound_var"": 0.11835009706628868}"
giants_win_series-20141029_224319-20141029_234451,"{""compound"": 0.4702, ""neg"": 0.053, ""neu"": 0.7029, ""pos"": 0.2441, ""compound_var"": 0.17109925016948932}"
off_royals_giants-20141029_224319-20141029_234451,"{""compound"": 0.486, ""neg"": 0.033, ""neu"": 0.7697, ""pos"": 0.1973, ""compound_var"": 0.09862897930402867}"
series_bumgarner_giants-20141029_224319-20141029_234451,"{""compound"": -0.1044, ""neg"": 0.0893, ""neu"": 0.8553, ""pos"": 0.0554, ""compound_var"": 0.16952794553884745}"
gay_tim_cook-20141030_070649-20141030_081334,"{""compound"": 0.2228, ""neg"": 0.0207, ""neu"": 0.871, ""pos"": 0.1082, ""compound_var"": 0.12877754078796536}"
gay_apple_tim-20141030_091023-20141030_100813,"{""compound"": 0.2349, ""neg"": 0.0092, ""neu"": 0.8937, ""pos"": 0.0971, ""compound_var"": 0.10014846449101766}"
gay_tim_cook-20141030_091023-20141030_100813,"{""compound"": 0.222, ""neg"": 0.0176, ""neu"": 0.8774, ""pos"": 0.1049, ""compound_var"": 0.11848231781021865}"
after_state_burkina-20141030_110646-20141030_120557,"{""compound"": -0.5665, ""neg"": 0.2842, ""neu"": 0.7123, ""pos"": 0.0035, ""compound_var"": 0.0512305099487812}"
gay_tim_cook-20141030_110646-20141030_120557,"{""compound"": 0.1758, ""neg"": 0.0212, ""neu"": 0.8843, ""pos"": 0.0946, ""compound_var"": 0.12826585827679773}"
menino_mayor_breaking-20141030_110646-20141030_120557,"{""compound"": -0.3541, ""neg"": 0.1323, ""neu"": 0.8611, ""pos"": 0.0066, ""compound_var"": 0.08573813389593818}"
burkina_after_president-20141030_131454-20141030_142800,"{""compound"": -0.2574, ""neg"": 0.1473, ""neu"": 0.8371, ""pos"": 0.0156, ""compound_var"": 0.09408370214628341}"
gay_tim_cook-20141030_131454-20141030_142800,"{""compound"": 0.0953, ""neg"": 0.0244, ""neu"": 0.9128, ""pos"": 0.0628, ""compound_var"": 0.10450189953523202}"
gay_apple_heart-20141030_154452-20141030_165533,"{""compound"": 0.3145, ""neg"": 0.0649, ""neu"": 0.7634, ""pos"": 0.1717, ""compound_var"": 0.15849912695652177}"
eric_frein_police-20141030_180732-20141030_191622,"{""compound"": -0.3252, ""neg"": 0.1606, ""neu"": 0.8151, ""pos"": 0.0244, ""compound_var"": 0.14115395614060242}"
gay_apple_tim-20141030_180732-20141030_191622,"{""compound"": 0.056, ""neg"": 0.0306, ""neu"": 0.9172, ""pos"": 0.0523, ""compound_var"": 0.10352368600846232}"
saints_over_south-20141030_225127-20141031_000459,"{""compound"": 0.2349, ""neg"": 0.1792, ""neu"": 0.5715, ""pos"": 0.2493, ""compound_var"": 0.16140142661745036}"
bulls_game_lebron-20141031_204456-20141031_215422,"{""compound"": 0.5545, ""neg"": 0.0024, ""neu"": 0.8641, ""pos"": 0.1335, ""compound_var"": 0.013570641246816173}"
after_tahmooressi_sgt-20141101_065741-20141101_080444,"{""compound"": 0.0366, ""neg"": 0.0836, ""neu"": 0.8149, ""pos"": 0.1016, ""compound_var"": 0.2545424109882967}"
liverpool_newcastle_goal-20141101_090302-20141101_095719,"{""compound"": 0.1187, ""neg"": 0.0637, ""neu"": 0.8317, ""pos"": 0.1047, ""compound_var"": 0.15277406537549418}"
chelsea_goal_qpr-20141101_123203-20141101_133032,"{""compound"": 0.0042, ""neg"": 0.056, ""neu"": 0.888, ""pos"": 0.056, ""compound_var"": 0.13243434013081357}"
maryland_state_win-20141101_123203-20141101_133032,"{""compound"": 0.5809, ""neg"": 0.0228, ""neu"": 0.7488, ""pos"": 0.2284, ""compound_var"": 0.06626276454002245}"
game_duke_take-20141101_143335-20141101_153816,"{""compound"": 0.1856, ""neg"": 0.0388, ""neu"": 0.8597, ""pos"": 0.1015, ""compound_var"": 0.14499006327868852}"
klay_curry_steph-20141101_232512-20141102_003620,"{""compound"": -0.0038, ""neg"": 0.0367, ""neu"": 0.932, ""pos"": 0.0313, ""compound_var"": 0.09054630754687534}"
test_misbah_fastest-20141102_015530-20141102_021706,"{""compound"": 0.164, ""neg"": 0.0131, ""neu"": 0.9197, ""pos"": 0.0673, ""compound_var"": 0.1047043026058199}"
manchester_derby_great-20141102_034232-20141102_045904,"{""compound"": 0.6154, ""neg"": 0.0187, ""neu"": 0.7045, ""pos"": 0.2768, ""compound_var"": 0.04930479572602681}"
misbah_test_pic-20141102_034232-20141102_045904,"{""compound"": 0.1301, ""neg"": 0.0036, ""neu"": 0.9547, ""pos"": 0.0417, ""compound_var"": 0.06499607777333358}"
test_misbah_record-20141102_034232-20141102_045904,"{""compound"": 0.0684, ""neg"": 0.0147, ""neu"": 0.9456, ""pos"": 0.0397, ""compound_var"": 0.08238462895013125}"
united_manchester_city-20141102_095417-20141102_104321,"{""compound"": 0.3738, ""neg"": 0.0162, ""neu"": 0.8055, ""pos"": 0.1783, ""compound_var"": 0.06395633534306455}"
game_dolphins_chargers-20141102_133808-20141102_144116,"{""compound"": 0.07, ""neg"": 0.043, ""neu"": 0.893, ""pos"": 0.064, ""compound_var"": 0.1482297940348692}"
sanchez_mark_nick-20141102_133808-20141102_144116,"{""compound"": -0.0643, ""neg"": 0.085, ""neu"": 0.8634, ""pos"": 0.0516, ""compound_var"": 0.1514837810000005}"
weeden_cowboys_game-20141102_133808-20141102_144116,"{""compound"": 0.0472, ""neg"": 0.0773, ""neu"": 0.8351, ""pos"": 0.0876, ""compound_var"": 0.17034296597758364}"
edelman_julian_return-20141102_154416-20141102_164616,"{""compound"": 0.1101, ""neg"": 0.035, ""neu"": 0.8805, ""pos"": 0.0846, ""compound_var"": 0.15038491117073188}"
lauren_hill_college-20141102_154416-20141102_164616,"{""compound"": -0.0532, ""neg"": 0.143, ""neu"": 0.694, ""pos"": 0.163, ""compound_var"": 0.37132981904109563}"
game_patriots_broncos-20141102_174738-20141102_184919,"{""compound"": 0.1418, ""neg"": 0.0573, ""neu"": 0.82, ""pos"": 0.1227, ""compound_var"": 0.19836266586121412}"
left_fight_gordon-20141102_174738-20141102_184919,"{""compound"": -0.3507, ""neg"": 0.1342, ""neu"": 0.8502, ""pos"": 0.0157, ""compound_var"": 0.0435865898000001}"
brittany_true_maynard-20141102_195244-20141102_205444,"{""compound"": -0.076, ""neg"": 0.1149, ""neu"": 0.758, ""pos"": 0.1272, ""compound_var"": 0.24208601989473688}"
brittany_maynard_death-20141102_215536-20141102_225338,"{""compound"": -0.3145, ""neg"": 0.2212, ""neu"": 0.6616, ""pos"": 0.1172, ""compound_var"": 0.19564068739021298}"
ben_roethlisberger_big-20141103_000216-20141103_012618,"{""compound"": -0.1238, ""neg"": 0.0695, ""neu"": 0.9039, ""pos"": 0.0265, ""compound_var"": 0.08643531912258048}"
win_pakistan_test-20141103_025003-20141103_041349,"{""compound"": 0.6161, ""neg"": 0.0163, ""neu"": 0.757, ""pos"": 0.2267, ""compound_var"": 0.05001001706477454}"
beckham_odell_catches-20141103_233158-20141104_005942,"{""compound"": -0.3579, ""neg"": 0.1644, ""neu"": 0.8111, ""pos"": 0.0246, ""compound_var"": 0.11314506325640813}"
liverpool_madrid_real-20141104_132854-20141104_143829,"{""compound"": 0.1038, ""neg"": 0.0115, ""neu"": 0.931, ""pos"": 0.0575, ""compound_var"": 0.08370801927536228}"
real_liverpool_madrid-20141104_132854-20141104_143829,"{""compound"": 0.1542, ""neg"": 0.0208, ""neu"": 0.8922, ""pos"": 0.0871, ""compound_var"": 0.10507297998535851}"
real_madrid_liverpool-20141104_154445-20141104_165330,"{""compound"": 0.0861, ""neg"": 0.0138, ""neu"": 0.9329, ""pos"": 0.0532, ""compound_var"": 0.06955494082352948}"
senate_republicans_control-20141104_225741-20141105_001908,"{""compound"": 0.1719, ""neg"": 0.0229, ""neu"": 0.8865, ""pos"": 0.0906, ""compound_var"": 0.11305443110915489}"
senate_republicans_win-20141105_015910-20141105_034630,"{""compound"": 0.4577, ""neg"": 0.0185, ""neu"": 0.7615, ""pos"": 0.22, ""compound_var"": 0.0987137100860977}"
ryan_mallett_starting-20141105_122029-20141105_133004,"{""compound"": 0.0432, ""neg"": 0.0039, ""neu"": 0.9763, ""pos"": 0.0198, ""compound_var"": 0.028282337046070444}"
goals_messi_games-20141105_144353-20141105_155114,"{""compound"": 0.3802, ""neg"": 0.0022, ""neu"": 0.8872, ""pos"": 0.1106, ""compound_var"": 0.06949956310492422}"
messi_goals_record-20141105_165647-20141105_180140,"{""compound"": 0.3654, ""neg"": 0.0099, ""neu"": 0.8594, ""pos"": 0.1308, ""compound_var"": 0.09394003223858488}"
hayward_game_gordon-20141105_212924-20141105_223420,"{""compound"": 0.1175, ""neg"": 0.0652, ""neu"": 0.8173, ""pos"": 0.1175, ""compound_var"": 0.22546192222070832}"
story_toy_coming-20141107_012843-20141107_031416,"{""compound"": 0.0757, ""neg"": 0.0088, ""neu"": 0.9473, ""pos"": 0.0439, ""compound_var"": 0.053098593173913085}"
story_toy_way-20141107_071955-20141107_082554,"{""compound"": -0.0058, ""neg"": 0.0588, ""neu"": 0.8644, ""pos"": 0.0766, ""compound_var"": 0.12428527130813968}"
obama_news_general-20141107_174706-20141107_190445,"{""compound"": -0.0, ""neg"": 0.0108, ""neu"": 0.9823, ""pos"": 0.0069, ""compound_var"": 0.018730197753086427}"
lance_stephenson_win-20141107_203335-20141107_215719,"{""compound"": 0.6577, ""neg"": 0.0033, ""neu"": 0.7371, ""pos"": 0.2596, ""compound_var"": 0.013361878914615655}"
story_coming_toy-20141107_203335-20141107_215719,"{""compound"": 0.0548, ""neg"": 0.004, ""neu"": 0.9682, ""pos"": 0.0278, ""compound_var"": 0.044582195828877014}"
chelsea_liverpool_goal-20141108_055529-20141108_071133,"{""compound"": 0.0653, ""neg"": 0.0238, ""neu"": 0.9276, ""pos"": 0.0486, ""compound_var"": 0.08526988705955335}"
won_ariana_mtv-20141109_195146-20141109_210848,"{""compound"": 0.8028, ""neg"": 0.0091, ""neu"": 0.5965, ""pos"": 0.3944, ""compound_var"": 0.033703330856162395}"
obama_internet_net-20141110_100538-20141110_112054,"{""compound"": 0.3522, ""neg"": 0.0229, ""neu"": 0.8134, ""pos"": 0.1637, ""compound_var"": 0.10161053954423603}"
lebron_points_james-20141110_203322-20141110_213526,"{""compound"": 0.238, ""neg"": 0.0246, ""neu"": 0.8963, ""pos"": 0.0791, ""compound_var"": 0.14399451534482755}"
obama_internet_net-20141110_203322-20141110_213526,"{""compound"": 0.2016, ""neg"": 0.0348, ""neu"": 0.8532, ""pos"": 0.1121, ""compound_var"": 0.13399774665369646}"
veterans_our_country-20141111_103603-20141111_114430,"{""compound"": 0.733, ""neg"": 0.012, ""neu"": 0.6847, ""pos"": 0.3033, ""compound_var"": 0.0684464065448499}"
veterans_our_served-20141111_103603-20141111_114430,"{""compound"": 0.761, ""neg"": 0.005, ""neu"": 0.6853, ""pos"": 0.3097, ""compound_var"": 0.04025286509933679}"
mvp_kershaw_win-20141113_180622-20141113_191531,"{""compound"": 0.7341, ""neg"": 0.0068, ""neu"": 0.6723, ""pos"": 0.3209, ""compound_var"": 0.040871900396305616}"
brown_diem_cancer-20141114_140512-20141114_151647,"{""compound"": -0.5845, ""neg"": 0.3113, ""neu"": 0.6334, ""pos"": 0.0552, ""compound_var"": 0.16766390108219204}"
rooney_england_wayne-20141115_121428-20141115_131459,"{""compound"": 0.2031, ""neg"": 0.0169, ""neu"": 0.8649, ""pos"": 0.1182, ""compound_var"": 0.09046238079234906}"
melvin_gordon_record-20141115_170828-20141115_181508,"{""compound"": 0.0165, ""neg"": 0.0186, ""neu"": 0.9536, ""pos"": 0.0278, ""compound_var"": 0.057809064701492476}"
melvin_record_gordon-20141115_170828-20141115_181508,"{""compound"": 0.0442, ""neg"": 0.0088, ""neu"": 0.9616, ""pos"": 0.0296, ""compound_var"": 0.04436005725941423}"
video_kassig_state-20141116_053344-20141116_064429,"{""compound"": -0.0616, ""neg"": 0.0268, ""neu"": 0.9702, ""pos"": 0.0031, ""compound_var"": 0.048244937440944866}"
cup_championship_#nascar-20141116_180047-20141116_190006,"{""compound"": 0.6797, ""neg"": 0.0061, ""neu"": 0.7132, ""pos"": 0.2807, ""compound_var"": 0.04185624832748658}"
gray_jonas_game-20141116_223408-20141116_234140,"{""compound"": 0.1432, ""neg"": 0.0088, ""neu"": 0.9414, ""pos"": 0.0498, ""compound_var"": 0.058497924545454286}"
kobe_lakers_game-20141116_223408-20141116_234140,"{""compound"": -0.6996, ""neg"": 0.1918, ""neu"": 0.8027, ""pos"": 0.0056, ""compound_var"": 0.06438600210026746}"
ebola_died_hospital-20141117_063918-20141117_074454,"{""compound"": -0.479, ""neg"": 0.2054, ""neu"": 0.7845, ""pos"": 0.0102, ""compound_var"": 0.04545887623456532}"
live_ebola_doctor-20141117_110709-20141117_120919,"{""compound"": 0.0904, ""neg"": 0.0462, ""neu"": 0.8691, ""pos"": 0.0847, ""compound_var"": 0.13391956528888876}"
state_emergency_#ferguson-20141117_131507-20141117_143415,"{""compound"": -0.5029, ""neg"": 0.2486, ""neu"": 0.666, ""pos"": 0.0849, ""compound_var"": 0.08680373002659714}"
state_emergency_#ferguson-20141117_154949-20141117_170033,"{""compound"": -0.4978, ""neg"": 0.2495, ""neu"": 0.6662, ""pos"": 0.0839, ""compound_var"": 0.11741428577373236}"
state_emergency_black-20141117_200655-20141117_211526,"{""compound"": -0.5123, ""neg"": 0.2144, ""neu"": 0.7254, ""pos"": 0.0602, ""compound_var"": 0.06653183938364454}"
senate_keystone_bill-20141118_182952-20141118_193038,"{""compound"": -0.3462, ""neg"": 0.1994, ""neu"": 0.7689, ""pos"": 0.0317, ""compound_var"": 0.11269654456250058}"
sturridge_weeks_after-20141119_105639-20141119_115626,"{""compound"": -0.5134, ""neg"": 0.2065, ""neu"": 0.7887, ""pos"": 0.0048, ""compound_var"": 0.08485486881720444}"
bill_cosby_nbc-20141119_125739-20141119_141330,"{""compound"": -0.207, ""neg"": 0.1455, ""neu"": 0.8053, ""pos"": 0.0492, ""compound_var"": 0.18474369673711888}"
man_service_house-20141119_152220-20141119_162556,"{""compound"": -0.5707, ""neg"": 0.2319, ""neu"": 0.7647, ""pos"": 0.0034, ""compound_var"": 0.03286110089871591}"
ferrari_vettel_news-20141120_053830-20141120_063341,"{""compound"": 0.1606, ""neg"": 0.003, ""neu"": 0.9341, ""pos"": 0.0629, ""compound_var"": 0.08134698644848469}"
fsu_shooting_police-20141120_053830-20141120_063341,"{""compound"": -0.5916, ""neg"": 0.2601, ""neu"": 0.7253, ""pos"": 0.0146, ""compound_var"": 0.07999091001354991}"
cosby_bill_video-20141120_155546-20141120_165948,"{""compound"": -0.4313, ""neg"": 0.1917, ""neu"": 0.7892, ""pos"": 0.0191, ""compound_var"": 0.1349740857948717}"
obama_immigration_president-20141120_180213-20141120_185932,"{""compound"": 0.031, ""neg"": 0.0528, ""neu"": 0.8801, ""pos"": 0.0672, ""compound_var"": 0.13208979573298385}"
obama_president_#immigrationaction-20141120_200455-20141120_211208,"{""compound"": 0.0136, ""neg"": 0.0225, ""neu"": 0.9486, ""pos"": 0.0289, ""compound_var"": 0.05522445313253015}"
raiders_obama_win-20141120_221830-20141120_232551,"{""compound"": 0.5765, ""neg"": 0.0289, ""neu"": 0.7168, ""pos"": 0.2543, ""compound_var"": 0.09124813069767418}"
raiders_win_game-20141120_221830-20141120_232551,"{""compound"": 0.5682, ""neg"": 0.0286, ""neu"": 0.7084, ""pos"": 0.263, ""compound_var"": 0.05731573465417611}"
obama_president_immigration-20141121_144208-20141121_155624,"{""compound"": 0.0227, ""neg"": 0.0505, ""neu"": 0.8887, ""pos"": 0.0609, ""compound_var"": 0.10080399163771718}"
bus_kenya_attack-20141122_014743-20141122_031202,"{""compound"": -0.6463, ""neg"": 0.3268, ""neu"": 0.6572, ""pos"": 0.016, ""compound_var"": 0.10049584674927314}"
chelsea_game_goal-20141122_084357-20141122_093958,"{""compound"": 0.188, ""neg"": 0.019, ""neu"": 0.9078, ""pos"": 0.0732, ""compound_var"": 0.08090994081521741}"
arsenal_goal_united-20141122_122416-20141122_132506,"{""compound"": 0.5953, ""neg"": 0.0117, ""neu"": 0.7389, ""pos"": 0.2495, ""compound_var"": 0.10004461664532738}"
arsenal_united_goal-20141122_122416-20141122_132506,"{""compound"": 0.5139, ""neg"": 0.0254, ""neu"": 0.7427, ""pos"": 0.2319, ""compound_var"": 0.11741021964691079}"
ireland_beat_australia-20141122_122416-20141122_132506,"{""compound"": 0.0027, ""neg"": 0.0011, ""neu"": 0.9967, ""pos"": 0.0022, ""compound_var"": 0.00410598205066345}"
arsenal_united_man-20141122_142926-20141122_153709,"{""compound"": 0.2178, ""neg"": 0.028, ""neu"": 0.8441, ""pos"": 0.1279, ""compound_var"": 0.11292609912698347}"
arkansas_win_team-20141122_184022-20141122_195019,"{""compound"": 0.5682, ""neg"": 0.0269, ""neu"": 0.7602, ""pos"": 0.2129, ""compound_var"": 0.06070596625963698}"
pacquiao_fight_algieri-20141122_230626-20141123_001649,"{""compound"": -0.349, ""neg"": 0.1853, ""neu"": 0.7701, ""pos"": 0.0446, ""compound_var"": 0.1033429082419119}"
barry_marion_mayor-20141123_081418-20141123_090920,"{""compound"": -0.1056, ""neg"": 0.0935, ""neu"": 0.8497, ""pos"": 0.0567, ""compound_var"": 0.1981606336777364}"
hamilton_#abudhabigp_lewis-20141123_081418-20141123_090920,"{""compound"": 0.5843, ""neg"": 0.0012, ""neu"": 0.7745, ""pos"": 0.2244, ""compound_var"": 0.037261114420656105}"
hamilton_lewis_world-20141123_081418-20141123_090920,"{""compound"": 0.5926, ""neg"": 0.0028, ""neu"": 0.7347, ""pos"": 0.2625, ""compound_var"": 0.08662529120300883}"
marion_barry_mind-20141123_100204-20141123_105303,"{""compound"": -0.1414, ""neg"": 0.1125, ""neu"": 0.8119, ""pos"": 0.0756, ""compound_var"": 0.27064100522727275}"
world_hamilton_lewis-20141123_100204-20141123_105303,"{""compound"": 0.5732, ""neg"": 0.0077, ""neu"": 0.7183, ""pos"": 0.274, ""compound_var"": 0.09742492009126497}"
catch_beckham_odell-20141123_205333-20141123_215332,"{""compound"": 0.1398, ""neg"": 0.0648, ""neu"": 0.8227, ""pos"": 0.1125, ""compound_var"": 0.221598939209809}"
odell_beckham_catch-20141123_205333-20141123_215332,"{""compound"": 0.1159, ""neg"": 0.0613, ""neu"": 0.8392, ""pos"": 0.0995, ""compound_var"": 0.18610641277254317}"
cowboys_giants_game-20141123_225627-20141124_000502,"{""compound"": -0.1677, ""neg"": 0.0681, ""neu"": 0.9037, ""pos"": 0.0282, ""compound_var"": 0.0980106264757166}"
hanley_deal_red-20141123_225627-20141124_000502,"{""compound"": 0.2152, ""neg"": 0.009, ""neu"": 0.9033, ""pos"": 0.0877, ""compound_var"": 0.04082307914600587}"
odell_beckham_catch-20141123_225627-20141124_000502,"{""compound"": 0.2582, ""neg"": 0.0143, ""neu"": 0.8695, ""pos"": 0.1162, ""compound_var"": 0.11277889955645104}"
video_odell_beckham-20141124_012210-20141124_024249,"{""compound"": -0.0174, ""neg"": 0.0333, ""neu"": 0.9401, ""pos"": 0.0266, ""compound_var"": 0.07355844609819112}"
#ferguson_obama_police-20141124_204733-20141124_215045,"{""compound"": -0.2011, ""neg"": 0.1282, ""neu"": 0.8143, ""pos"": 0.0574, ""compound_var"": 0.2042417488350976}"
news_#ferguson_live-20141125_062314-20141125_072302,"{""compound"": -0.1242, ""neg"": 0.0856, ""neu"": 0.8973, ""pos"": 0.0171, ""compound_var"": 0.02891723845737484}"
ferguson_#ferguson_national-20141125_141733-20141125_152705,"{""compound"": -0.1966, ""neg"": 0.1331, ""neu"": 0.82, ""pos"": 0.0469, ""compound_var"": 0.166950801112695}"
messi_goal_champions-20141125_141733-20141125_152705,"{""compound"": 0.3732, ""neg"": 0.0209, ""neu"": 0.8049, ""pos"": 0.1741, ""compound_var"": 0.14817935741293317}"
world_trailer_jurassic-20141125_141733-20141125_152705,"{""compound"": 0.0416, ""neg"": 0.0404, ""neu"": 0.8957, ""pos"": 0.0639, ""compound_var"": 0.10063551148409891}"
aguero_city_bayern-20141125_163036-20141125_173141,"{""compound"": 0.2528, ""neg"": 0.0147, ""neu"": 0.8722, ""pos"": 0.1131, ""compound_var"": 0.11710582597457662}"
#ferguson_ferguson_police-20141125_163036-20141125_173141,"{""compound"": -0.0597, ""neg"": 0.0897, ""neu"": 0.8438, ""pos"": 0.0665, ""compound_var"": 0.17412282804225374}"
wilson_darren_brown-20141125_163036-20141125_173141,"{""compound"": -0.14, ""neg"": 0.0969, ""neu"": 0.8491, ""pos"": 0.054, ""compound_var"": 0.16387982515570865}"
#ferguson_ferguson_police-20141125_183326-20141125_194005,"{""compound"": 0.0077, ""neg"": 0.1237, ""neu"": 0.7709, ""pos"": 0.1054, ""compound_var"": 0.21391922676470576}"
malaysia_thailand_november-20141126_071656-20141126_082024,"{""compound"": 0.0082, ""neg"": 0.0003, ""neu"": 0.9965, ""pos"": 0.0032, ""compound_var"": 0.005429685394190872}"
hughes_rip_phil-20141127_090222-20141127_100244,"{""compound"": -0.3644, ""neg"": 0.1504, ""neu"": 0.8252, ""pos"": 0.0244, ""compound_var"": 0.12716039589378006}"
james_news_dies-20141127_090222-20141127_100244,"{""compound"": -0.3479, ""neg"": 0.1705, ""neu"": 0.8081, ""pos"": 0.0214, ""compound_var"": 0.12188376478029143}"
hughes_phil_rip-20141127_125341-20141127_140428,"{""compound"": -0.1124, ""neg"": 0.0535, ""neu"": 0.9342, ""pos"": 0.0123, ""compound_var"": 0.07598682831989248}"
lions_bears_game-20141127_125341-20141127_140428,"{""compound"": 0.0721, ""neg"": 0.0137, ""neu"": 0.9448, ""pos"": 0.0415, ""compound_var"": 0.06786726026548671}"
eagles_cowboys_game-20141127_152240-20141127_163439,"{""compound"": 0.4901, ""neg"": 0.0255, ""neu"": 0.7355, ""pos"": 0.2391, ""compound_var"": 0.20481077568989828}"
cowboys_eagles_game-20141127_194804-20141127_210339,"{""compound"": 0.7175, ""neg"": 0.0078, ""neu"": 0.6651, ""pos"": 0.3271, ""compound_var"": 0.08476358479289559}"
team_rice_ray-20141128_130142-20141128_141815,"{""compound"": 0.54, ""neg"": 0.0119, ""neu"": 0.8236, ""pos"": 0.1645, ""compound_var"": 0.09518285291287293}"
police_#ferguson_mall-20141128_153200-20141128_164009,"{""compound"": -0.1637, ""neg"": 0.1318, ""neu"": 0.8093, ""pos"": 0.0589, ""compound_var"": 0.2211574960651636}"
star_wars_trailer-20141128_153200-20141128_164009,"{""compound"": -0.4207, ""neg"": 0.2355, ""neu"": 0.7118, ""pos"": 0.0527, ""compound_var"": 0.11778196255591031}"
donaldson_josh_lawrie-20141128_220721-20141128_231113,"{""compound"": 0.0374, ""neg"": 0.0159, ""neu"": 0.9538, ""pos"": 0.0303, ""compound_var"": 0.05958171770862801}"
johnson_glen_liverpool-20141129_110813-20141129_120355,"{""compound"": 0.1721, ""neg"": 0.0028, ""neu"": 0.9205, ""pos"": 0.0768, ""compound_var"": 0.10351160467408589}"
rodgers_#nevsgb_nelson-20141130_163523-20141130_173425,"{""compound"": 0.032, ""neg"": 0.0192, ""neu"": 0.9503, ""pos"": 0.0304, ""compound_var"": 0.05241986768388103}"
police_obama_ferguson-20141201_142812-20141201_154858,"{""compound"": 0.0504, ""neg"": 0.0293, ""neu"": 0.9312, ""pos"": 0.0395, ""compound_var"": 0.08911972653424657}"
